z,x,y
2673,-354.62,10156
2665.2,-354.55,10161
2657.4,-354.48,10166
2649.6,-354.41,10171
2641.7,-354.34,10176
2633.9,-354.27,10181
2626,-354.2,10186
2618.1,-354.13,10191
2610.2,-354.06,10196
2602.3,-353.99,10201
2594.4,-353.91,10206
2586.5,-353.84,10211
2578.5,-353.76,10216
2570.6,-353.69,10221
2562.6,-353.61,10226
2554.7,-353.54,10231
2546.7,-353.46,10235
2538.7,-353.38,10240
2530.7,-353.3,10245
2522.7,-353.23,10250
2514.6,-353.15,10255
2506.6,-353.07,10260
2498.5,-352.98,10265
2490.5,-352.9,10269
2482.4,-352.82,10274
2474.3,-352.74,10279
2466.2,-352.65,10284
2458.1,-352.57,10289
2450,-352.49,10293
2441.9,-352.4,10298
2433.7,-352.32,10303
2425.6,-352.23,10308
2417.4,-352.14,10312
2409.3,-352.05,10317
2401.1,-351.97,10322
2392.9,-351.88,10327
2384.7,-351.79,10331
2376.5,-351.7,10336
2368.3,-351.61,10341
2360,-351.51,10345
2351.8,-351.42,10350
2343.5,-351.33,10355
2335.3,-351.24,10359
2327,-351.14,10364
2318.7,-351.05,10369
2310.4,-350.95,10373
2302.1,-350.86,10378
2293.8,-350.76,10383
2285.5,-350.66,10387
2277.2,-350.56,10392
2268.8,-350.47,10397
2260.5,-350.37,10401
2252.1,-350.27,10406
2243.7,-350.17,10410
2235.3,-350.07,10415
2226.9,-349.96,10419
2218.5,-349.86,10424
2210.1,-349.76,10429
2201.7,-349.66,10433
2193.3,-349.55,10438
2184.8,-349.45,10442
2176.4,-349.34,10447
2167.9,-349.24,10451
2159.5,-349.13,10456
2151,-349.02,10460
2142.5,-348.92,10465
2134,-348.81,10469
2125.5,-348.7,10474
2117,-348.59,10478
2108.5,-348.48,10483
2099.9,-348.37,10487
2091.4,-348.26,10491
2082.8,-348.14,10496
2074.3,-348.03,10500
2065.7,-347.92,10505
2057.1,-347.8,10509
2048.5,-347.69,10514
2039.9,-347.57,10518
2031.3,-347.46,10522
2022.7,-347.34,10527
2014.1,-347.22,10531
2005.5,-347.11,10535
1996.8,-346.99,10540
1988.2,-346.87,10544
1979.5,-346.75,10548
1970.8,-346.63,10553
1962.2,-346.51,10557
1953.5,-346.39,10561
1944.8,-346.27,10566
1936.1,-346.14,10570
1927.4,-346.02,10574
1918.7,-345.9,10579
1909.9,-345.77,10583
1901.2,-345.65,10587
1892.5,-345.52,10591
1883.7,-345.4,10596
1874.9,-345.27,10600
1866.2,-345.14,10604
1857.4,-345.01,10608
1848.6,-344.89,10612
1839.8,-344.76,10617
1831,-344.63,10621
1822.2,-344.5,10625
1813.4,-344.36,10629
1804.6,-344.23,10633
1795.7,-344.1,10638
1786.9,-343.97,10642
1778.1,-343.83,10646
1769.2,-343.7,10650
1760.3,-343.57,10654
1751.5,-343.43,10658
1742.6,-343.29,10662
1733.7,-343.16,10667
1724.8,-343.02,10671
1715.9,-342.88,10675
1707,-342.74,10679
1698.1,-342.61,10683
1689.2,-342.47,10687
1680.2,-342.33,10691
1671.3,-342.19,10695
1662.3,-342.04,10699
1653.4,-341.9,10703
1644.4,-341.76,10707
1635.5,-341.62,10711
1626.5,-341.47,10715
1617.5,-341.33,10719
1608.5,-341.18,10723
1599.5,-341.04,10727
1590.5,-340.89,10731
1581.5,-340.75,10735
1572.5,-340.6,10739
1563.5,-340.45,10743
1554.4,-340.3,10747
1545.4,-340.15,10751
1536.3,-340,10755
1527.3,-339.85,10759
1518.2,-339.7,10763
1509.2,-339.55,10767
1500.1,-339.4,10771
1491,-339.25,10775
1481.9,-339.09,10779
1472.8,-338.94,10783
1463.7,-338.78,10786
1454.6,-338.63,10790
1445.5,-338.47,10794
1436.4,-338.32,10798
1427.3,-338.16,10802
1418.2,-338,10806
1409,-337.85,10810
1399.9,-337.69,10813
1390.7,-337.53,10817
1381.6,-337.37,10821
1372.4,-337.21,10825
1363.2,-337.05,10829
1354.1,-336.89,10832
1344.9,-336.72,10836
1335.7,-336.56,10840
1326.5,-336.4,10844
1317.3,-336.23,10848
1308.1,-336.07,10851
1298.9,-335.91,10855
1289.7,-335.74,10859
1280.4,-335.57,10862
1271.2,-335.41,10866
1262,-335.24,10870
1252.7,-335.07,10874
1243.5,-334.9,10877
1234.2,-334.74,10881
1225,-334.57,10885
1215.7,-334.4,10888
1206.5,-334.22,10892
1197.2,-334.05,10896
1187.9,-333.88,10899
1178.6,-333.71,10903
1169.3,-333.54,10907
1160,-333.36,10910
1150.7,-333.19,10914
1141.4,-333.01,10918
1132.1,-332.84,10921
1122.8,-332.66,10925
1113.5,-332.49,10928
1104.1,-332.31,10932
1094.8,-332.13,10936
1085.5,-331.95,10939
1076.1,-331.78,10943
1066.8,-331.6,10946
1057.4,-331.42,10950
1048.1,-331.24,10953
1038.7,-331.06,10957
1029.3,-330.87,10960
1020,-330.69,10964
1010.6,-330.51,10967
1001.2,-330.33,10971
991.82,-330.14,10974
982.42,-329.96,10978
973.03,-329.77,10981
963.62,-329.59,10985
954.22,-329.4,10988
944.8,-329.22,10992
935.39,-329.03,10995
925.97,-328.84,10999
916.54,-328.65,11002
907.11,-328.46,11006
897.67,-328.28,11009
888.24,-328.09,11012
878.79,-327.9,11016
869.34,-327.7,11019
859.89,-327.51,11023
850.43,-327.32,11026
840.97,-327.13,11029
831.51,-326.94,11033
822.04,-326.74,11036
812.56,-326.55,11040
803.08,-326.35,11043
793.6,-326.16,11046
784.11,-325.96,11050
774.62,-325.76,11053
765.13,-325.57,11056
755.63,-325.37,11060
746.13,-325.17,11063
736.62,-324.97,11066
727.11,-324.77,11070
717.59,-324.57,11073
708.07,-324.37,11076
698.55,-324.17,11079
689.02,-323.97,11083
679.49,-323.77,11086
669.96,-323.57,11089
660.42,-323.37,11092
650.88,-323.16,11096
641.33,-322.96,11099
631.79,-322.75,11102
622.23,-322.55,11105
612.68,-322.34,11109
603.12,-322.14,11112
593.55,-321.93,11115
583.99,-321.72,11118
574.42,-321.52,11121
564.84,-321.31,11125
555.26,-321.1,11128
545.68,-320.89,11131
536.1,-320.68,11134
526.51,-320.47,11137
516.92,-320.26,11140
507.33,-320.05,11143
497.73,-319.83,11147
488.13,-319.62,11150
478.53,-319.41,11153
468.92,-319.2,11156
459.31,-318.98,11159
449.7,-318.77,11162
440.08,-318.55,11165
430.46,-318.34,11168
420.84,-318.12,11171
411.21,-317.9,11174
401.58,-317.69,11177
391.95,-317.47,11181
382.32,-317.25,11184
372.68,-317.03,11187
363.04,-316.81,11190
353.4,-316.59,11193
343.75,-316.37,11196
334.1,-316.15,11199
324.45,-315.93,11202
314.8,-315.71,11205
305.14,-315.49,11208
295.48,-315.26,11211
285.82,-315.04,11214
276.16,-314.82,11217
266.49,-314.59,11220
256.82,-314.37,11223
247.15,-314.14,11226
237.47,-313.92,11228
227.8,-313.69,11231
218.12,-313.46,11234
208.43,-313.24,11237
198.75,-313.01,11240
189.06,-312.78,11243
179.37,-312.55,11246
169.68,-312.32,11249
159.99,-312.09,11252
150.29,-311.86,11255
140.59,-311.63,11258
130.89,-311.4,11260
121.19,-311.17,11263
111.49,-310.94,11266
101.78,-310.7,11269
92.069,-310.47,11272
82.358,-310.23,11275
72.645,-310,11278
62.929,-309.77,11280
53.212,-309.53,11283
43.493,-309.29,11286
33.771,-309.06,11289
24.048,-308.82,11292
14.323,-308.58,11294
0,-308.35,11297
